Lampen_ID;XREF;YREF
04701;565020.60;5952377.11
04702;564974.17;5952367.70
04703;565267.51;5955509.03
04704;565488.09;5955583.69
04705;565344.42;5955520.73
04706;565308.59;5955511.72
04707;565181.51;5955505.42
04708;565137.27;5955511.38
04709;565386.72;5955542.78
04710;565421.70;5955557.37
04711;565456.38;5955571.36
04712;565220.12;5951928.81
04713;565193.38;5951944.42
04714;565165.47;5951959.26
04715;565120.55;5951975.46
04716;565503.84;5953683.31
04717;565479.61;5953725.86
04718;565473.03;5953742.59
04719;565507.40;5953757.64
04720;565536.54;5953768.25
04721;565565.02;5953778.95
04722;565208.28;5952532.03
04723;565239.72;5952514.34
04724;565232.89;5951773.78
04725;565212.57;5951745.93
04726;565190.66;5951713.86
04727;565171.52;5951684.02
04728;565153.21;5951654.57
04729;565132.62;5951619.92
04730;565114.05;5951581.20
04731;565074.85;5952591.72
04732;564924.78;5952546.91
04733;564888.81;5952573.61
04734;564887.25;5952597.38
04735;564900.92;5952622.86
04736;564840.23;5952619.09
04737;565175.41;5954260.55
04738;565213.18;5954307.85
04739;565249.76;5954353.57
04740;564946.13;5953973.73
04741;564983.75;5954020.41
04742;565022.44;5954068.61
04743;565061.03;5954117.01
04744;565098.99;5954164.64
04745;565138.75;5954210.77
04746;565939.81;5951969.71
04747;565902.78;5951971.73
04749;565862.09;5951973.81
04750;565818.24;5951976.17
04751;565779.70;5951978.31
04752;565742.43;5951980.33
04753;565699.94;5951982.70
04754;565621.18;5951987.10
04755;565657.82;5951985.09
04756;565496.82;5951989.69
04757;565534.67;5951992.03
04758;565486.94;5952039.90
04759;565488.83;5952066.37
04760;565489.03;5952090.23
04761;565489.01;5952115.04
04762;565489.90;5952140.02
04763;565491.47;5952164.87
04764;565493.31;5952189.98
04765;565494.96;5952214.56
04766;565499.15;5952239.28
04767;565508.66;5952261.95
04768;565519.84;5952284.73
04769;565531.71;5952306.38
04772;565408.75;5951998.45
04773;565437.89;5951993.89
04774;565365.56;5952023.18
04775;565341.11;5952054.20
04776;565351.40;5952025.44
04778;565326.62;5952060.66
04779;565312.08;5952108.00
04780;565329.58;5952084.31
04781;565334.96;5952095.33
04782;565210.59;5952174.96
04783;565263.04;5952145.70
04784;565288.51;5952129.84
04785;565270.78;5952172.91
04786;565121.33;5952236.68
04787;565149.58;5952219.45
04788;565093.34;5952256.02
04789;565065.83;5952276.06
04790;565011.28;5952318.86
04791;564982.01;5952343.26
04792;564944.15;5952374.99
04793;564910.68;5952405.16
04794;564893.28;5952420.65
04795;564851.20;5952457.39
04796;564828.96;5952477.59
04797;564805.90;5952499.60
04799;564874.73;5952436.10
04804;564625.60;5952641.31
04805;564585.08;5952670.41
04806;564544.53;5952699.42
04807;564503.69;5952728.43
04808;564463.56;5952757.40
04809;564421.63;5952785.34
04810;564375.31;5952806.23
04811;564324.92;5952816.54
04812;564275.86;5952823.63
04813;564225.78;5952830.85
04814;564175.96;5952838.03
04815;564126.33;5952845.28
04816;564077.18;5952852.40
04817;564026.19;5952859.77
04818;563976.54;5952866.92
04819;563927.16;5952874.07
04820;563876.48;5952881.37
04821;563827.09;5952888.51
04822;563777.64;5952895.35
04823;563727.92;5952902.77
04824;563678.35;5952912.10
04825;563630.93;5952929.37
04826;563589.21;5952955.17
04827;563547.64;5952983.47
04828;563501.39;5953005.46
04829;563454.82;5953024.22
04830;563407.70;5953042.93
04831;565032.79;5952559.79
04832;565065.39;5952556.25
04833;565488.54;5953703.18
04834;564995.41;5951870.91
04835;565026.36;5951859.90
04836;565052.78;5951853.59
04837;564970.46;5951871.25
04838;564943.18;5951877.69
04839;564990.75;5951889.46
04840;564916.89;5951885.28
04841;564843.11;5951943.33
04842;564863.87;5951914.36
04843;564889.72;5951894.75
04844;564924.87;5951913.41
04845;564796.52;5952018.02
04846;564813.24;5951990.35
04847;564827.97;5951966.12
04848;564794.12;5952174.25
04849;564815.51;5952195.16
04850;564838.30;5952217.02
04851;564859.33;5952240.00
04852;564886.41;5952252.81
04853;564906.91;5952272.79
04854;564931.34;5952278.40
04855;564772.16;5952160.96
04856;564764.89;5952130.07
04857;564762.55;5952098.23
04858;564769.04;5952066.79
04859;564780.11;5952043.88
04860;564974.68;5952311.30
04861;564953.64;5952291.29
04862;567383.51;5949488.54
04863;567427.51;5949474.88
04864;567456.30;5949479.97
04865;567404.27;5949474.16
04866;567364.97;5949494.26
04867;567349.76;5949512.98
04868;567495.89;5949518.56
04869;567508.44;5949536.52
04870;567519.19;5949561.66
04871;567536.64;5949580.35
04872;567553.44;5949601.36
04873;567575.17;5949620.59
04874;567477.26;5949495.98
04875;567547.67;5949684.54
04876;567563.09;5949666.60
04877;567579.33;5949647.71
04878;567615.32;5949655.37
04879;567597.88;5949640.34
04880;567712.44;5949684.17
04881;567686.94;5949700.99
04882;567669.84;5949714.34
04883;567647.28;5949686.87
04884;568129.55;5948924.63
04885;568133.59;5948898.28
04886;568135.51;5948861.88
04887;568126.40;5948824.43
04888;568115.92;5948800.34
04889;568084.86;5948739.22
04890;568071.79;5948787.31
04891;568048.79;5948865.57
04892;568039.48;5948899.14
04893;568063.38;5948836.39
04894;568082.39;5948854.21
04895;568096.69;5948882.01
04896;568101.75;5948912.08
04897;568097.84;5948938.57
04898;568085.87;5948976.71
04899;568038.77;5950176.19
04900;568032.11;5950223.73
04901;568331.59;5948848.51
04902;568302.40;5948863.18
04903;568252.52;5948763.45
04904;568279.97;5948749.59
04905;568199.42;5948666.44
04906;568230.43;5948661.65
04907;568267.64;5948662.71
04908;568304.81;5948664.47
04909;568337.13;5948666.08
04910;568363.87;5948682.49
04911;568381.72;5948715.69
04912;568400.44;5948748.97
04913;568418.51;5948784.30
04914;568435.50;5948820.35
04915;568450.56;5948855.59
04916;567923.36;5949091.02
04917;567987.96;5948999.91
04918;567940.49;5949045.06
04919;567891.21;5949035.18
04920;567855.64;5949023.29
04921;567832.57;5949017.17
04922;567995.85;5950010.99
04923;568010.08;5949980.25
04924;567998.11;5950119.19
04925;568032.97;5950131.63
04926;568080.57;5950046.56
04927;568065.99;5950078.40
04928;568140.91;5950099.62
04929;568150.01;5950073.89
04930;567982.68;5950045.56
04931;567984.79;5950079.11
04932;568007.38;5950090.84
04933;568041.27;5950102.86
04934;568077.43;5950118.16
04935;568113.07;5950130.77
04936;568140.98;5950140.64
04937;568172.85;5950151.70
04938;567992.80;5949294.94
04939;567958.48;5949285.48
04940;567922.66;5949273.78
04941;567890.26;5949263.14
04942;567857.71;5949252.32
04943;567831.29;5949243.09
04944;567803.50;5949239.88
04945;567775.02;5949236.30
04946;567738.51;5949224.23
04947;567703.76;5949212.70
04948;567669.54;5949201.68
04949;567640.71;5949192.24
04950;569019.95;5949969.61
04951;569054.20;5949961.91
04952;569087.93;5949954.31
04953;569121.81;5949946.82
04954;569156.34;5949939.21
04955;569190.00;5949931.64
04956;569224.48;5949924.07
04957;569528.21;5949857.84
04958;569472.27;5949870.69
04959;569416.53;5949883.43
04960;569362.38;5949895.69
04961;569309.97;5949907.81
04962;569263.36;5949917.25
04963;569582.48;5949846.00
04964;567713.01;5950311.71
04965;568032.94;5948613.74
04966;568017.33;5948652.14
04967;568001.24;5948691.41
04968;567987.51;5948724.90
04969;567974.16;5948757.92
04970;567959.08;5948794.68
04971;567928.23;5948870.77
04972;567943.07;5948834.33
04973;567900.68;5948892.81
04974;567870.55;5948880.34
04975;567837.33;5948866.11
04976;567803.52;5948851.87
04977;567774.05;5948837.35
04978;568218.76;5950106.06
04979;568232.87;5950057.85
04980;568209.33;5950138.56
04981;568271.70;5950217.25
04982;568236.32;5950205.03
04983;568307.45;5950227.86
04984;568183.13;5950254.46
04985;568191.77;5950198.26
04986;568199.61;5950170.53
04987;568217.60;5950355.15
04988;568201.26;5950325.00
04989;568190.58;5950289.88
04990;568231.77;5950385.50
04991;568249.76;5950417.56
04992;568264.59;5950449.00
04993;568279.49;5950480.42
04994;568294.54;5950512.41
04995;568309.29;5950543.57
04996;568322.13;5950574.71
04997;568327.17;5950609.20
04998;568330.27;5950646.29
04999;568332.59;5950680.77
05000;568335.23;5950715.76
05002;567936.59;5951219.29
05003;567996.85;5951313.04
05004;568345.87;5951060.26
05005;568348.74;5951029.57
05006;568347.05;5950994.78
05007;568345.99;5950959.74
05008;568344.07;5950925.30
05009;568342.55;5950889.99
05010;568340.84;5950856.23
05011;568339.63;5950819.97
05012;568338.15;5950785.44
05013;568336.70;5950750.44
05014;569101.81;5949310.63
05015;569056.61;5949337.77
05016;568996.39;5949398.23
05017;568964.14;5949430.68
05018;568935.46;5949459.34
05019;568906.40;5949488.23
05020;568877.66;5949517.42
05021;568848.63;5949546.50
05022;568822.83;5949572.25
05023;568794.45;5949600.64
05024;569026.35;5949368.06
05025;569085.82;5949308.37
05026;568659.33;5950153.88
05027;568647.80;5950128.33
05028;568636.57;5950103.27
05029;568615.14;5950053.91
05030;568604.25;5950026.72
05031;568593.80;5950003.21
05032;568580.19;5949974.94
05033;568956.24;5950474.19
05034;568763.19;5950247.97
05035;568741.14;5950231.53
05036;568718.92;5950214.90
05037;568696.66;5950198.26
05038;568940.75;5950457.64
05039;568924.15;5950437.92
05040;568906.43;5950416.67
05041;568888.23;5950394.33
05042;568875.84;5950379.05
05043;568857.71;5950356.56
05044;568841.42;5950336.43
05045;568821.42;5950312.10
05046;568806.98;5950294.97
05047;568785.68;5950269.66
05048;568961.65;5950504.67
05049;568975.95;5950535.38
05050;569015.73;5950576.24
05051;569035.66;5950595.44
05052;569055.02;5950614.09
05053;569078.44;5950636.67
05054;569098.72;5950655.90
05055;569118.53;5950675.05
05056;569170.55;5950765.02
05057;569218.26;5950822.78
05058;569206.89;5950806.83
05059;569187.66;5950788.23
05060;569157.78;5950741.69
05061;569144.54;5950716.78
05062;569197.24;5950840.22
05063;569176.93;5950858.10
05064;569156.06;5950876.87
05065;569313.53;5950952.88
05066;569298.60;5950932.23
05067;569281.48;5950908.53
05068;569267.47;5950889.32
05069;569252.52;5950868.90
05070;569233.57;5950843.22
05071;567596.97;5949512.96
05072;567485.52;5949470.46
05073;567664.25;5949620.70
05074;567650.65;5949598.62
05075;567637.45;5949583.65
05076;567626.95;5949559.11
05077;567613.26;5949535.85
05078;567583.67;5949491.56
05079;567572.44;5949468.27
05080;567556.95;5949442.36
05081;567541.15;5949430.77
05082;567520.60;5949423.00
05083;567498.66;5949428.79
05084;567490.96;5949444.52
05085;567635.70;5949668.05
05086;567653.80;5949647.06
05087;567684.69;5949621.87
05088;567705.98;5949614.36
05089;567480.45;5950111.74
05090;567853.84;5950342.91
05091;567828.36;5950345.12
05092;569301.18;5949832.97
05093;569330.82;5949824.70
05094;569358.93;5949817.40
05095;569272.15;5949841.15
05096;569232.43;5949842.97
05097;569475.69;5949559.99
05098;569487.35;5949581.34
05099;569491.83;5949612.17
05100;569496.06;5949641.78
05101;569500.85;5949676.71
05102;569504.91;5949705.97
05103;569509.05;5949736.70
05104;569502.45;5949767.90
05105;569478.10;5949786.15
05106;569450.53;5949793.29
05107;569419.71;5949801.48
05108;569385.22;5949810.60
05109;569443.45;5949546.90
05110;569351.45;5949755.74
05111;569347.23;5949725.76
05112;569342.98;5949694.53
05113;569339.06;5949666.39
05114;569334.56;5949633.73
05115;569331.81;5949602.08
05116;569345.60;5949576.01
05117;569373.66;5949563.69
05119;569355.44;5949784.98
05120;568264.52;5949087.89
05121;568252.86;5949057.61
05122;568234.33;5949029.64
05123;568210.65;5949007.22
05124;568286.26;5949140.29
05125;568296.27;5949161.10
05126;568312.44;5949191.39
05127;568334.59;5949223.51
05128;568356.94;5949246.34
05129;568180.51;5949096.96
05130;568202.90;5949119.64
05131;568240.26;5949155.53
05132;568339.42;5949114.35
05133;569574.62;5949985.92
05134;569580.78;5949916.51
05135;569577.85;5949951.06
05136;569643.74;5949005.27
05137;569616.61;5949156.25
05138;569689.59;5948559.48
05139;569684.95;5948605.48
05140;569680.32;5948651.07
05141;569675.60;5948696.07
05142;569671.38;5948741.67
05143;569666.04;5948786.45
05144;569661.43;5948831.53
05145;569739.66;5948516.25
05146;569781.85;5948518.55
05147;569826.82;5948520.93
05148;569875.55;5948523.61
05149;569923.40;5948526.27
05150;569696.43;5948514.08
05151;569702.67;5948444.21
05152;569429.85;5950709.67
05153;569466.95;5950695.28
05154;569549.84;5950670.75
05155;569902.80;5950631.20
05156;569967.95;5950548.30
05157;569783.41;5950632.54
05158;570055.39;5950501.53
05159;567978.18;5948940.83
05160;567933.90;5948901.17
05161;568053.87;5949004.15
05162;568016.58;5948978.30
05163;568095.75;5949021.64
05164;569110.12;5948744.28
05165;569106.43;5948775.92
05166;569102.76;5948807.74
05167;569114.88;5948522.41
05168;569111.01;5948557.28
05169;569106.79;5948597.60
05170;569102.81;5948638.97
05171;569097.88;5948680.10
05172;569092.94;5948723.04
05173;569087.99;5948764.58
05174;569083.19;5948807.28
05175;569078.25;5948847.53
05176;569072.60;5948886.41
05177;569067.66;5948927.80
05178;569058.27;5949076.40
05179;569057.53;5949026.68
05180;569060.96;5948979.07
05181;569074.54;5949121.42
05182;569076.48;5949273.24
05183;569070.56;5949227.68
05184;569067.23;5949181.62
05185;569061.69;5949123.22
05186;569300.90;5949606.60
05187;569267.57;5949618.42
05188;569232.85;5949624.05
05189;569126.12;5949348.14
05190;569140.73;5949389.89
05191;569150.25;5949433.25
05192;569159.91;5949478.31
05193;569194.32;5949653.55
05194;569187.17;5949609.41
05195;569178.86;5949565.53
05196;569169.43;5949522.01
05197;569200.55;5949697.82
05198;569203.79;5949742.50
05199;569207.56;5949786.89
05200;569211.13;5949832.44
05201;569224.29;5949880.99
05211;569347.83;5950366.81
05214;569192.91;5950433.01
05215;569222.28;5950410.89
05216;569257.04;5950395.26
05217;569287.59;5950381.81
05218;569166.84;5950454.01
05219;569029.26;5950466.32
05220;569098.53;5950461.56
05221;569192.85;5950502.66
05222;569167.59;5950511.88
05223;569145.44;5950524.62
05224;569118.86;5950532.89
05225;569091.96;5950536.88
05226;569068.23;5950546.69
05227;569043.78;5950550.30
05228;569018.55;5950549.13
05229;568995.42;5950554.82
05230;567634.17;5949878.25
05231;567632.84;5949842.33
05232;567631.77;5949813.08
05233;567677.55;5949967.17
05234;567711.90;5949969.18
05235;567747.11;5949972.27
05236;567637.18;5949968.21
05237;567636.33;5949932.97
05238;567635.38;5949908.44
05239;567530.77;5949722.56
05240;567518.13;5949749.34
05241;567506.35;5949778.62
05242;567494.94;5949807.97
05243;567485.52;5949839.53
05244;567477.40;5949868.26
05245;567511.46;5949877.34
05246;567537.66;5949855.88
05247;567573.00;5949865.75
05248;567605.82;5949874.98
05249;567484.73;5949972.42
05250;567514.73;5949982.79
05251;567556.55;5949976.66
05252;567598.58;5949970.43
05253;567467.66;5949903.22
05254;567459.66;5949931.73
05255;567236.25;5950511.05
05256;567270.97;5950501.58
05257;567305.29;5950490.77
05258;567305.82;5950490.24
05259;567339.52;5950479.46
05260;567373.52;5950467.76
05261;567406.52;5950453.54
05262;567440.47;5950441.69
05263;567474.51;5950429.94
05264;567508.41;5950418.14
05265;567130.74;5950529.90
05266;567166.35;5950524.60
05267;567202.07;5950519.48
05268;567422.81;5950096.92
05269;567450.78;5950104.11
05270;567450.46;5949964.70
05271;567442.38;5949993.63
05272;567433.83;5950024.38
05273;567425.79;5950053.01
05274;567416.82;5950084.83
05275;567407.69;5950117.15
05276;567398.54;5950149.38
05277;567389.87;5950181.56
05278;567381.50;5950213.99
05279;568250.17;5950171.90
05280;568319.83;5950192.89
05281;568310.41;5950150.35
05282;568243.78;5950127.04
05283;568274.16;5950137.78
05284;568331.36;5950158.52
05285;568377.42;5948955.80
05286;568372.95;5948975.30
05287;568404.72;5948978.19
05288;569039.75;5948962.54
05289;569004.21;5948955.45
05290;568971.03;5948942.14
05291;568940.81;5948923.28
05292;568914.27;5948899.57
05293;568890.03;5948868.40
05294;568873.61;5948836.74
05295;568860.51;5948804.45
05296;569099.00;5948839.51
05297;569095.30;5948871.17
05298;569091.59;5948902.71
05299;569087.88;5948934.80
05300;569078.62;5948966.66
05302;569344.70;5948894.79
05303;569305.58;5948905.64
05304;569265.84;5948914.35
05305;569227.33;5948925.61
05306;569187.51;5948937.47
05307;569148.98;5948949.05
05308;569109.00;5948959.98
05309;569367.57;5948873.99
05310;569525.31;5948885.19
05311;569566.01;5948888.02
05312;569613.82;5948890.12
05313;569481.83;5948883.26
05314;569438.10;5948882.12
05315;569657.35;5948892.21
05316;567890.55;5950283.68
05317;567898.74;5950299.59
05318;567942.69;5950294.18
05319;567981.62;5950288.92
05320;568021.19;5950283.69
05321;568062.39;5950278.56
05322;568068.94;5950295.49
05323;568097.94;5950274.11
05324;568122.55;5950288.77
05325;568136.81;5950269.10
05326;568162.74;5950283.44
05327;568173.34;5950264.45
05328;568431.77;5948899.43
05329;568479.68;5948923.17
05330;568525.96;5948920.71
05331;568443.40;5948935.40
05332;568451.02;5948964.35
05333;568447.28;5949023.41
05334;568463.81;5949006.61
05335;568475.91;5949037.33
05336;568494.30;5949068.18
05337;568512.60;5949097.60
05338;568600.62;5949073.34
05339;568561.78;5949095.66
05340;568530.90;5949117.94
05341;568459.13;5949155.53
05342;568493.56;5949135.00
05343;568540.40;5949144.66
05344;568738.82;5949355.32
05345;568740.02;5949321.98
05346;568717.61;5949300.89
05347;568717.69;5949269.68
05348;568717.65;5949239.67
05349;568717.41;5949201.25
05350;568660.76;5949230.67
05351;568641.51;5949230.82
05352;568608.15;5949230.45
05353;568582.39;5949230.33
05354;568670.31;5949194.37
05355;568656.01;5949176.62
05356;568623.31;5949176.09
05357;568587.28;5949170.23
05358;568549.58;5949168.61
05359;568550.48;5949194.04
05360;568550.06;5949229.03
05361;568520.41;5949260.44
05362;568494.88;5949261.08
05363;568463.36;5949272.06
05364;568690.33;5949403.51
05365;568664.68;5949421.44
05366;568717.99;5949384.25
05367;568564.23;5949342.85
05368;568551.60;5949308.18
05369;568586.00;5949369.45
05370;568606.63;5949386.44
05371;568628.00;5949403.17
05372;568549.24;5949275.07
05373;568343.74;5949413.57
05374;568317.46;5949700.00
05375;568546.11;5949718.65
05376;568509.26;5949722.91
05377;568472.48;5949725.05
05378;568435.64;5949729.25
05379;568393.82;5949729.98
05380;568357.37;5949731.00
05381;568320.61;5949731.38
05382;568301.84;5949767.81
05383;568300.74;5949802.78
05384;568299.96;5949840.37
05385;568299.65;5949876.33
05386;568299.92;5949911.94
05387;568299.87;5949948.23
05388;568299.19;5949983.52
05389;568120.34;5950414.39
05390;567871.33;5950429.66
05391;567899.64;5950438.81
05392;567931.84;5950435.95
05393;567965.15;5950432.21
05394;567999.12;5950428.56
05395;568032.57;5950424.88
05396;568080.74;5950413.54
05397;568155.79;5950410.09
05398;568204.14;5950401.15
05399;569138.10;5950691.41
05402;567840.59;5949675.32
05403;567858.34;5949721.29
05404;567891.96;5949737.25
05405;567840.01;5949761.15
05406;567872.91;5949778.05
05407;567826.51;5949720.23
05408;567813.80;5949682.59
05409;567781.49;5949663.18
05410;567748.88;5949669.54
05411;568063.05;5949382.95
05412;568108.31;5949285.29
05413;568095.06;5949312.35
05414;568088.73;5949342.34
05415;568083.56;5949367.26
05416;568263.35;5949438.02
05417;568293.88;5949462.50
05418;568302.01;5949430.60
05419;568307.44;5949406.69
05420;568222.39;5949422.18
05421;568189.09;5949413.99
05422;568155.50;5949405.75
05423;568126.40;5949398.54
05424;568092.21;5949390.18
05425;568276.00;5949404.17
05426;568245.02;5949400.60
05427;568257.50;5949361.49
05428;568283.98;5949368.56
05432;567799.61;5951189.90
05435;567857.97;5951009.25
05436;567865.62;5950937.13
05437;567870.77;5950860.15
05438;567863.89;5950790.17
05439;567855.02;5950717.86
05440;567848.06;5950648.62
05441;567852.37;5950578.11
05442;567861.47;5950505.10
05443;567881.13;5950355.14
05444;567875.99;5950392.26
05445;567886.50;5950319.66
05446;567922.01;5950089.37
05447;567940.35;5950061.32
05448;567950.98;5950029.50
05449;567895.51;5950138.37
05450;567893.54;5950211.85
05451;567782.02;5949975.26
05452;567814.41;5949977.99
05453;567844.67;5949980.59
05454;567896.00;5949940.06
05455;567895.21;5949977.50
05456;567895.55;5950058.06
05457;567840.46;5949796.22
05458;567874.09;5949812.40
05459;567838.89;5949833.52
05460;567865.76;5949846.87
05461;567901.99;5949811.02
05462;567893.66;5949847.32
05463;567884.26;5949887.43
05464;567890.95;5949651.56
05465;567924.51;5949660.07
05466;567928.50;5949769.49
05467;567937.88;5949729.72
05468;567947.96;5949688.52
05469;567954.54;5949663.67
05470;567962.45;5949636.29
05471;567970.42;5949608.49
05472;567978.76;5949580.98
05473;567958.32;5949584.04
05474;567943.17;5949642.79
05475;567928.97;5949699.80
05476;567919.57;5949734.35
05477;567909.89;5949776.59
05478;567993.69;5949511.20
05479;568024.96;5949403.32
05480;568000.18;5949408.19
05481;567988.05;5949464.48
05482;567972.83;5949526.09
05483;568032.60;5949375.48
05484;568039.76;5949328.03
05485;568020.58;5949318.75
05486;568013.85;5949352.26
05487;568048.23;5949283.63
05488;568036.77;5949227.39
05489;568030.50;5949266.68
05490;568027.03;5949289.23
05491;568056.90;5949218.16
05492;568072.73;5949162.45
05493;568067.24;5949130.14
05494;568080.43;5949106.80
05495;568099.90;5949078.08
05496;568180.06;5949001.67
05497;568141.37;5949032.58
05498;568168.28;5948981.39
05499;568142.16;5948971.82
05500;568123.06;5948944.66
05501;568276.55;5948938.52
05502;568223.25;5948975.94
05503;568344.08;5948931.92
05504;568374.88;5948915.28
05505;568406.10;5948900.32
05506;568318.79;5948946.98
05507;568441.72;5948886.43
05508;568560.22;5948860.81
05509;568542.22;5948860.80
05510;568577.37;5948854.72
05511;568611.44;5948848.65
05512;568645.51;5948841.85
05513;568680.10;5948835.68
05514;568714.81;5948829.45
05515;568748.92;5948823.42
05516;568779.79;5948817.74
05517;568814.28;5948807.88
05518;568848.09;5948794.31
05519;568508.11;5948866.06
05520;568474.21;5948874.35
05521;569108.78;5948515.14
05522;569117.46;5948495.37
05523;569085.19;5948535.00
05524;569058.43;5948557.67
05525;569033.62;5948582.85
05526;569012.45;5948610.37
05527;568993.36;5948639.90
05528;568974.34;5948669.83
05529;568955.69;5948699.14
05530;568932.93;5948728.21
05531;568908.50;5948752.68
05532;568880.48;5948774.23
05533;569184.15;5948434.01
05534;569211.04;5948403.62
05535;569243.17;5948377.32
05536;569274.57;5948349.88
05537;569305.90;5948322.48
05538;569337.56;5948295.04
05539;569369.45;5948267.17
05540;569401.11;5948239.63
05541;569432.49;5948212.20
05542;569461.40;5948183.22
05543;569159.77;5948465.71
05544;569569.95;5949383.62
05545;569565.24;5949414.23
05546;569566.39;5949443.66
05547;569569.07;5949473.43
05548;569571.41;5949503.64
05549;569541.99;5949517.04
05550;569507.54;5949525.22
05551;569476.73;5949538.83
05552;569103.78;5949114.07
05553;569128.25;5949113.37
05554;569203.98;5949097.52
05555;569245.01;5949087.47
05556;569285.57;5949076.47
05557;569328.47;5949064.83
05558;569407.47;5949056.23
05559;569425.73;5949097.36
05560;569427.68;5949143.52
05561;569427.55;5949190.31
05562;569427.59;5949225.18
05563;569284.25;5949259.50
05564;569320.48;5949251.76
05565;569358.19;5949246.21
05566;569396.85;5949242.48
05568;569427.34;5949268.34
05569;569427.12;5949308.20
05570;569427.02;5949349.23
05571;569421.86;5949387.21
05572;569422.39;5949421.88
05573;569424.28;5949457.44
05574;569426.05;5949492.17
05581;569428.02;5949527.49
05582;569403.39;5949554.99
05583;569371.76;5949049.62
05584;569386.13;5948989.14
05585;569374.29;5949005.66
05586;569371.72;5948955.73
05587;569368.45;5948913.63
05588;569395.63;5948883.61
05589;568278.37;5950278.28
05590;568260.89;5950264.00
05591;568289.17;5950297.37
05592;568295.21;5950321.83
05593;568278.87;5950334.27
05594;568255.38;5950340.39
05595;568988.92;5950006.72
05596;568675.29;5950182.29
05597;569867.70;5951498.59
05598;569812.69;5951511.63
05599;569769.97;5951521.78
05600;569916.30;5951487.29
05601;569930.53;5951071.21
05602;569887.46;5951074.82
05603;569847.57;5951078.18
05604;569804.86;5951081.72
05605;569765.56;5951084.95
05606;569969.75;5951068.36
05607;570267.74;5951042.04
05608;570232.58;5951044.81
05609;570161.97;5951050.71
05610;570094.84;5951056.04
05611;570059.28;5951059.37
05612;567765.65;5949998.74
05613;567703.07;5950062.90
05614;567702.03;5950088.30
05615;567738.40;5950096.74
05616;567769.78;5950089.84
05617;567770.55;5950069.62
05618;567804.31;5950101.07
05619;567805.37;5950073.23
05620;567838.05;5950104.41
05621;567839.24;5950074.49
05622;568214.48;5949627.15
05623;568271.96;5949564.42
05624;568264.90;5949597.84
05625;568228.82;5949664.16
05626;568253.17;5949640.29
05627;567992.11;5949550.93
05628;568025.34;5949555.82
05629;568057.48;5949564.43
05630;568094.28;5949533.21
05631;568148.14;5949561.98
05632;568175.36;5949616.32
05633;568127.13;5949583.28
05634;568093.44;5949574.14
05635;568133.45;5948637.35
05636;568155.70;5948643.76
05637;568140.52;5948612.53
05638;568169.41;5948671.81
05639;568136.86;5948674.57
05640;568143.44;5948687.89
05641;568185.98;5948705.75
05642;568200.83;5948735.68
05643;568216.81;5948767.89
05644;568192.44;5948763.23
05645;568205.87;5948788.85
05649;568159.80;5948717.18
05650;568150.87;5948703.04
05651;568168.38;5948734.63
05652;568176.93;5948751.95
05653;568246.05;5948828.75
05654;568231.13;5948799.24
05655;568221.77;5948819.70
05656;568261.16;5948858.80
05657;568237.48;5948850.32
05658;568253.04;5948880.65
05659;568276.50;5948889.34
05660;568268.16;5948910.26
05661;568290.34;5948919.18
05662;568344.06;5949093.26
05663;568338.01;5949042.76
05664;568332.32;5949062.55
05665;568319.76;5949029.42
05666;568326.19;5949010.07
05667;568307.84;5948998.59
05668;568315.06;5948980.10
05669;568296.80;5948967.83
05670;568286.40;5948953.19
05671;568426.80;5949174.16
05672;568394.54;5949257.52
05673;568413.67;5949228.25
05674;568390.33;5949223.22
05675;568379.14;5949189.64
05676;568368.51;5949159.83
05677;568356.12;5949126.31
05678;568432.76;5949276.07
05679;568441.62;5949260.85
05680;568455.17;5949320.44
05681;568480.88;5949305.09
05682;568508.48;5949337.70
05683;569615.26;5950785.74
05684;569666.01;5950916.25
05685;569692.85;5950981.58
05686;569590.17;5950721.98
05687;569577.62;5950689.74
05688;569735.82;5951076.98
05689;569795.35;5951201.33
05690;569825.86;5951265.58
05691;569870.93;5951363.62
05692;569920.09;5951466.90
05693;569883.16;5951389.32
05694;569945.58;5951519.03
05695;568160.66;5949935.11
05696;568122.87;5949878.63
05697;568114.77;5949915.24
05698;568105.94;5949950.09
05699;568133.80;5949722.17
05700;568132.54;5949835.70
05701;568140.32;5949800.28
05702;568148.56;5949763.58
05703;568161.14;5949730.85
05704;568193.16;5949715.10
05705;568226.27;5949701.42
05706;568261.08;5949702.43
05707;568292.55;5949710.09
05708;569053.69;5950133.36
05709;569103.53;5950233.25
05710;569136.01;5950300.71
05711;569177.09;5950388.64
05712;569003.61;5950034.35
05713;569209.57;5950504.24
05714;569246.80;5950602.96
05715;569219.25;5950537.89
05716;569265.01;5950639.02
05717;569326.88;5950762.15
05718;569374.56;5950845.61
05719;569418.60;5950920.41
05720;569774.65;5951614.36
05721;569798.80;5951690.44
05722;569811.11;5951727.89
05723;569747.68;5951534.12
05724;569820.72;5951766.90
05725;569834.86;5951808.72
05726;569851.09;5951856.30
05727;569864.61;5951897.02
05728;566386.28;5953978.14
05729;566391.16;5954011.42
05730;566313.43;5953300.91
05731;566322.06;5953270.14
05732;566310.89;5953281.62
05733;566307.59;5953261.30
05734;566319.89;5953251.28
05735;566319.04;5953231.13
05736;566321.78;5953210.40
05737;566305.34;5953218.03
05738;566304.55;5953201.96
